epoch,num_min,num_max,denom_min,denom_max
35,0,108.0319443,0.025255078,1086.831177
35,0,103.8527451,0.031777143,1453.948608
35,0,108.4636307,0.029155158,1403.315674
35,0,124.9689789,0.02613391,919.4821777
35,0,128.9727173,0.011937537,944.7069092
35,0,137.147583,0.007311227,979.274292
35,0,133.9410553,0.005411246,952.4464111
35,0,114.353775,0.006031829,1257.636475
35,0,116.972229,0.015522071,1342.749634
35,0,107.1669846,0.02048477,1135.550781
35,0,105.5621567,0.014534782,1183.217041
35,0,107.7457962,0.011190061,1169.055176
35,0,109.8968887,0.016735442,1157.973022
35,0,118.0233383,0.01121506,1205.767212
35,0,117.6940689,0.021038027,1138.897583
35,0,120.7438812,0.024254093,1104.560425
35,0,120.2117462,0.019971693,1053.400635
35,0,111.3265839,0.018991049,1070.416626
35,0,113.7345047,0.009333758,1112.302368
35,0,115.8845444,0.013266449,1119.880493
35,0,118.0933533,0.011924154,1236.971069
35,0,118.3499603,0.008601286,1420.431763
35,0,116.395462,0.019392425,1457.67334
35,0,112.3096695,0.016139179,812.0686646
35,0,113.9350586,0.021860814,847.9942627
35,0,106.9891434,0.025950555,1215.887695
35,0,113.1496735,0.032385025,1169.153809
35,0,126.6528549,0.026021672,1029.99292
35,0,123.9592285,0.02120061,1032.270874
35,0,134.4614868,0.012354101,1020.316772
35,0,132.6302338,0.007902055,883.9207764
35,0,122.8085327,0.016129434,1141.886108
35,0,117.1225128,0.021599833,1210.140991
35,0,120.5385818,0.011416691,1111.986694
35,0,112.5771027,0.012492428,1068.178589
35,0,109.8679581,0.02635847,1244.124634
35,0,105.1748047,0.024627082,1109.874146
35,0,115.7171402,0.024686169,870.8336792
35,0,104.5690842,0.019366039,808.0386963
35,0,119.717804,0.023977535,1019.945435
35,0,116.3870544,0.020342743,966.6878662
35,0,126.5754776,0.010421507,903.3828125
35,0,131.0797119,0.012223013,909.9190674
35,0,123.6966782,0.006465469,833.8024292
35,0,120.2383347,0.003943452,846.5975952
35,0,121.5726395,0.006268802,1096.521118
35,0,117.1012802,0.012963701,1157.508911
35,0,124.8689194,0.014232476,781.9258423
35,0,124.5117645,0.014733849,824.8301392
35,0,114.9086304,0.01236027,1080.237915
35,0,120.5193024,0.01585426,1052.467651
35,0,92.04911804,0.032209184,741.651062
35,0,101.5746536,0.036886871,702.3439331
36,0,105.9079666,0.014823749,1427.286377
36,0,99.50415802,0.009580199,1357.710327
36,0,111.5446854,0.012967378,875.9467163
36,0,115.3498001,0.007471764,819.1803589
36,0,125.6843414,0.0073052,1035.71521
36,0,128.8799591,0.008571924,1051.835571
36,0,115.5940781,0.008245734,853.4835205
36,0,115.8608475,0.020436404,832.9411621
36,0,117.9415359,0.022696933,909.6022339
36,0,114.8238754,0.024144674,887.4329224
36,0,131.6547089,0.026084425,1282.330322
36,0,130.549118,0.02018897,1243.770752
36,0,143.4468994,0.022346854,929.4802856
36,0,137.4685974,0.016186995,928.8409424
36,0,117.4307022,0.010925854,853.2527466
36,0,115.0090408,0.01141494,790.6153564
36,0,123.4524002,0.014097412,1075.603027
36,0,115.9982834,0.018627152,1137.773926
36,0,139.0735626,0.013141466,972.715271
36,0,139.7019196,0.021671146,994.9364014
36,0,138.344223,0.017849617,1086.421631
36,0,131.8355255,0.023892079,1071.105225
36,0,123.5781174,0.02481707,1072.165894
36,0,117.3466415,0.015118573,1137.754395
36,0,133.8823547,0.016758896,1365.825562
36,0,134.3084869,0.01832317,1305.504028
36,0,118.564064,0.017451078,1028.779541
36,0,108.9301987,0.022496056,1065.022217
36,0,104.0899277,0.032046583,1412.840088
36,0,107.3869705,0.029533794,1356.959595
36,0,123.5828857,0.024295069,885.996582
36,0,127.5008392,0.009780918,903.9134521
36,0,135.706131,0.00664183,950.8508911
36,0,131.9499664,0.004953351,921.6453247
36,0,111.2929382,0.005498897,1225.172607
36,0,113.6723251,0.016662717,1303.791016
36,0,105.8643417,0.020179071,1104.930176
36,0,103.9073257,0.016866816,1150.685791
36,0,104.5444717,0.011364898,1111.130493
36,0,106.569725,0.016528232,1102.325317
36,0,116.0750504,0.01142884,1162.523804
36,0,116.020401,0.020488285,1098.890991
36,0,118.591835,0.024131415,1074.061157
36,0,117.7614212,0.019341959,1023.207153
36,0,107.2360306,0.017072942,1025.442627
36,0,110.7154617,0.007631144,1067.585693
36,0,114.8331223,0.010950221,1084.401855
36,0,117.4286041,0.01030502,1207.613403
36,0,117.2333984,0.006556089,1378.885986
36,0,115.8450699,0.016782826,1417.398438
36,0,110.946434,0.015659032,780.1369019
36,0,112.1904984,0.0221394,799.4144287
36,0,105.8561096,0.023110678,1185.955566
36,0,112.7994003,0.030896729,1140.128296
36,0,126.3932953,0.026303153,982.8112183
36,0,124.857872,0.0205433,985.5441895
36,0,136.8437805,0.012067706,992.4150391
36,0,134.7006989,0.007430976,860.5394897
36,0,123.1515198,0.014718761,1101.179077
36,0,118.5133972,0.016285358,1164.34375
36,0,120.8424683,0.011565674,1067.83252
36,0,112.716835,0.012384736,1025.019409
36,0,109.9498215,0.027283551,1215.765747
36,0,106.7923737,0.026391646,1083.708984
36,0,115.7668915,0.024026265,843.0063477
36,0,104.2554398,0.018054834,779.5571289
36,0,120.0316086,0.023090545,973.670166
36,0,116.193718,0.020075087,922.0541992
36,0,125.847908,0.009125493,863.8590698
36,0,130.5318756,0.012773679,877.3098755
36,0,121.0564041,0.006645147,794.4082642
36,0,117.9612579,0.003695199,804.8950195
36,0,120.943573,0.004928439,1062.974487
36,0,117.1351624,0.010613399,1122.151978
36,0,124.1069794,0.012409091,739.8648071
36,0,123.0178223,0.015872205,794.0324707
36,0,115.2506638,0.012140697,1038.594971
36,0,119.8038101,0.013909919,1006.839172
36,0,89.86994934,0.032365136,710.0617065
36,0,99.23464203,0.035329953,668.2483521
37,0,104.9751434,0.014437531,1364.710571
37,0,98.94381714,0.009380864,1297.730347
37,0,108.32827,0.013033966,838.4199219
37,0,112.6503143,0.00691217,783.2600098
37,0,124.9334488,0.007125061,981.0614014
37,0,128.0509033,0.007545149,995.2496948
37,0,116.0402145,0.006542327,816.0163574
37,0,116.4943695,0.017880885,790.7556763
37,0,115.9823227,0.020875592,874.8621826
37,0,115.1231384,0.022353129,852.0378418
37,0,132.2112579,0.024466481,1223.31189
37,0,130.5487976,0.021110183,1179.877808
37,0,137.9128571,0.020499857,889.5005493
37,0,132.740448,0.014043788,897.973938
37,0,112.8411865,0.010155905,816.1124268
37,0,109.8217163,0.010512496,753.5350952
37,0,120.6556778,0.012300896,1023.196228
37,0,113.8930511,0.015765509,1085.305542
37,0,134.7259064,0.011432676,928.9977417
37,0,135.5048065,0.019003885,948.8342896
37,0,132.0320587,0.015205874,1041.675781
37,0,125.2052689,0.021806912,1025.245483
37,0,123.597496,0.025085006,1021.716919
37,0,117.5082779,0.01426412,1079.047974
37,0,127.8726654,0.015617069,1304.019165
37,0,128.2749023,0.015521743,1246.895508
37,0,117.740715,0.015261061,1007.824524
37,0,108.7812195,0.020392308,1042.94458
37,0,103.9308548,0.029695204,1365.795898
37,0,107.1037979,0.028305897,1313.82605
37,0,122.6429367,0.024967847,849.6096802
37,0,126.1504669,0.009606947,864.9462891
37,0,133.6460876,0.006969802,915.9290771
37,0,129.9885254,0.004526753,884.9971924
37,0,108.3705368,0.004934539,1196.754517
37,0,110.108963,0.014383584,1265.690918
37,0,105.2792435,0.018625099,1079.102173
37,0,103.0281067,0.018952215,1126.246948
37,0,104.9225159,0.011484795,1064.091919
37,0,106.9390793,0.015173612,1056.060669
37,0,117.6055298,0.010714482,1120.085815
37,0,117.9211273,0.019950282,1059.015381
37,0,118.5134125,0.024756722,1028.369873
37,0,117.1424103,0.018802246,988.7420044
37,0,101.5847168,0.015591305,980.5314941
37,0,105.6031647,0.006902391,1020.207031
37,0,113.9537506,0.009314653,1055.751465
37,0,116.5579147,0.008470184,1179.041138
37,0,114.7997818,0.004473985,1327.168701
37,0,113.9968491,0.0128861,1362.999146
37,0,109.4005737,0.014784409,743.4888916
37,0,111.0831909,0.020969814,748.5251465
37,0,104.8476791,0.022706388,1142.816284
37,0,110.7875595,0.031256933,1097.478638
37,0,125.1526642,0.024795644,928.0142212
37,0,124.070076,0.019040378,931.2002563
37,0,139.4916229,0.012112345,956.9337769
37,0,136.8883362,0.007165765,830.3577881
37,0,122.8988495,0.012163054,1053.659912
37,0,118.8069382,0.012713881,1116.772705
37,0,120.6659088,0.011364577,1019.874817
37,0,112.2728882,0.013364349,984.7004395
37,0,109.6768875,0.027975297,1171.848389
37,0,106.3658066,0.028150441,1045.592041
37,0,117.014328,0.024090039,816.4714355
37,0,105.4665756,0.019568989,756.1464233
37,0,120.8699112,0.023371844,928.9865723
37,0,116.5820007,0.01931221,879.4864502
37,0,124.6404724,0.008059888,823.9469604
37,0,128.3590851,0.012948978,837.8372803
37,0,117.4565048,0.007251268,750.0303345
37,0,114.7263794,0.004158812,760.2987671
37,0,120.1134872,0.004574026,1033.119873
37,0,116.685112,0.008976744,1091.433105
37,0,122.6009369,0.011335867,706.2460938
37,0,121.3905792,0.017135017,767.0509033
37,0,114.120018,0.012402244,1003.89978
37,0,119.8732529,0.013433323,971.8377075
37,0,89.1015625,0.032054987,678.0127563
37,0,97.77967834,0.033305943,646.0913086
38,0,104.7979279,0.013765291,1312.535767
38,0,96.91191864,0.009119231,1241.259155
38,0,107.3817673,0.013605361,801.1361084
38,0,110.6283493,0.006986391,746.2505493
38,0,121.8782349,0.006964002,913.1720581
38,0,125.1253281,0.005982915,933.5665894
38,0,114.6405182,0.005726697,773.8023682
38,0,115.7366104,0.015910404,748.1538696
38,0,116.1181259,0.019683687,837.3853149
38,0,116.7769165,0.022420024,815.5263062
38,0,132.8373108,0.023099838,1168.153198
38,0,130.0227509,0.021212524,1123.189331
38,0,134.0634308,0.018877493,854.8313599
38,0,128.1144257,0.012991448,862.3227539
38,0,111.257225,0.009762711,777.8103638
38,0,104.6391144,0.010513755,715.1697998
38,0,120.1998062,0.011712432,965.1844482
38,0,113.0619431,0.013848787,1024.774292
38,0,130.8562775,0.010803121,887.6677246
38,0,131.7506561,0.016818564,904.7078857
38,0,128.7635193,0.014439732,1001.859314
38,0,122.0336456,0.020807113,984.0702515
38,0,122.5208588,0.023638682,970.050415
38,0,116.357338,0.013952669,1023.476074
38,0,122.4766159,0.013616933,1248.170654
38,0,123.5573502,0.011770359,1192.84082
38,0,116.4347763,0.014389555,982.7402954
38,0,107.9949875,0.018999923,1013.233887
38,0,104.7798843,0.027696352,1319.875122
38,0,108.1661377,0.028667975,1265.169922
38,0,122.4480743,0.028198419,811.7485352
38,0,125.7446213,0.011431525,831.5887451
38,0,132.6627655,0.008461897,871.3400879
38,0,129.8213043,0.004891495,839.6240234
38,0,105.6480408,0.005079555,1160.777222
38,0,107.5894318,0.012542035,1221.150146
38,0,105.6134262,0.016369309,1051.68396
38,0,104.0131073,0.020478835,1097.727417
38,0,103.512558,0.012142945,1019.905334
38,0,104.6296768,0.014928224,1010.547058
38,0,117.2377472,0.010431428,1076.720825
38,0,117.0301208,0.02003601,1018.746033
38,0,116.7201767,0.026792109,997.6068726
38,0,114.6707764,0.019308792,963.3868408
38,0,100.2503357,0.015448681,938.7519531
38,0,102.1130371,0.007113107,976.6837158
38,0,112.3234863,0.008802114,1026.707886
38,0,115.1818542,0.007300446,1145.285645
38,0,113.28759,0.00343173,1277.271973
38,0,112.9843826,0.010471084,1313.596313
38,0,105.9203339,0.014908717,708.0534668
38,0,108.3057556,0.020268204,712.395874
38,0,105.711586,0.02034704,1112.012573
38,0,108.4466934,0.031861655,1066.091187
38,0,123.3309708,0.024657039,883.5054932
38,0,122.5258865,0.01919405,888.4483032
38,0,140.401947,0.013115912,926.0617676
38,0,137.2433472,0.008129074,806.0795898
38,0,122.6006622,0.012066691,1016.974854
38,0,118.6639328,0.010706421,1079.96875
38,0,119.4516373,0.011641394,988.9631958
38,0,110.9735031,0.015026155,958.2998047
38,0,110.3661957,0.030132318,1135.804443
38,0,105.692215,0.029658524,1013.273193
38,0,115.2131119,0.025181536,788.6968994
38,0,103.5330276,0.021871494,730.1849976
38,0,119.6509094,0.024007952,897.9394531
38,0,115.2108994,0.018726319,850.6067505
38,0,122.978981,0.007896025,798.378479
38,0,126.2924042,0.011910703,814.6251221
38,0,115.1071472,0.008298446,729.0159302
38,0,112.723671,0.00497662,728.8813477
38,0,119.4512711,0.004772034,1012.326904
38,0,116.9043427,0.008399994,1067.508423
38,0,120.9920654,0.011152728,688.0820923
38,0,120.4758224,0.017119486,748.2268677
38,0,113.0450592,0.011269827,977.8391113
38,0,119.8320847,0.01207709,947.2113647
38,0,88.264328,0.03140806,656.5775757
38,0,97.6076355,0.032178774,643.1714478
39,0,104.8614731,0.012009792,1272.397583
39,0,96.59901428,0.00847176,1205.283325
39,0,106.6786194,0.011693213,774.7353516
39,0,109.7740402,0.007009304,722.8848877
39,0,120.1403198,0.006580881,871.4803467
39,0,123.8429565,0.004937415,898.8448486
39,0,113.5824127,0.005559935,742.6452026
39,0,116.0211334,0.013929807,718.0556641
39,0,113.5098953,0.016782155,807.2559204
39,0,116.0296555,0.022191206,788.1917725
39,0,134.5936279,0.022138419,1122.411133
39,0,131.7254181,0.021350265,1079.107544
39,0,130.7024994,0.017629722,828.414917
39,0,125.0751419,0.011954216,835.2837524
39,0,109.3940964,0.009594901,740.7914429
39,0,103.2729416,0.011130073,680.1467896
39,0,122.4163513,0.011089563,914.2861328
39,0,115.1098251,0.012194591,979.2722778
39,0,128.5343781,0.010398376,857.3347168
39,0,129.1494751,0.015108733,873.4628296
39,0,125.3767242,0.013167401,967.8334351
39,0,118.8896255,0.019419327,952.7063599
39,0,122.3239899,0.021677928,922.8032837
39,0,116.3653107,0.014765777,972.458252
39,0,118.5770111,0.013416935,1192.848999
39,0,119.3776093,0.010605574,1145.017822
39,0,114.6469803,0.013696836,969.6849365
39,0,106.5526428,0.017493181,1000.05127
39,0,105.5620804,0.025613779,1265.4021
39,0,108.7836151,0.026861064,1215.481323
39,0,122.928421,0.028823487,781.5546875
39,0,125.9499969,0.011991555,802.6640015
39,0,130.907486,0.009169627,834.4244995
39,0,128.85112,0.005108655,801.7346802
39,0,104.0303497,0.005523058,1116.918579
39,0,107.0878754,0.011575297,1176.487427
39,0,106.798027,0.014251393,1023.801025
39,0,105.1633148,0.022067111,1073.082764
39,0,101.3451233,0.014746614,978.0507813
39,0,102.778038,0.015719809,974.1107788
39,0,117.3550262,0.011304366,1048.974854
39,0,117.3848877,0.019713944,991.4335327
39,0,116.2358093,0.027850956,976.5004883
39,0,114.098259,0.020330532,943.380188
39,0,100.3330078,0.015065752,890.4763184
39,0,100.9731903,0.008398107,929.1641235
39,0,111.9531174,0.008889556,1001.062622
39,0,114.9368744,0.006603824,1119.628906
39,0,111.2936935,0.003028494,1217.785156
39,0,111.8302002,0.008636506,1257.189819
39,0,103.0993042,0.013026457,671.6873779
39,0,107.0168457,0.019757317,676.6424561
39,0,104.9521255,0.017836485,1070.612305
39,0,107.0143814,0.029905003,1028.068481
39,0,122.7606354,0.025244119,839.3570557
39,0,122.7697906,0.019801833,843.2276611
39,0,140.5010834,0.014102017,898.9328003
39,0,138.1279144,0.00908737,781.8156738
39,0,123.326767,0.01141866,979.2805176
39,0,120.2168732,0.00962,1042.145508
39,0,119.3597336,0.01198746,946.0556641
39,0,111.6195679,0.016397489,923.5160522
39,0,110.9613113,0.025418073,1087.900391
39,0,105.9273224,0.030685399,970.9959106
39,0,113.5858231,0.026226237,757.9181519
39,0,102.442482,0.022792531,702.8981323
39,0,119.1809387,0.024922581,862.5773315
39,0,114.4356842,0.01797016,819.305603
39,0,123.6401062,0.007661929,764.7843628
39,0,125.9784393,0.011866456,782.6907349
39,0,113.3638306,0.010075014,720.4569702
39,0,111.2197571,0.006731587,719.5648193
39,0,118.72789,0.005719494,992.1044922
39,0,116.5450592,0.008332541,1041.324829
39,0,119.5595016,0.011747829,678.875061
39,0,119.1388855,0.016041072,735.1171875
39,0,112.2462463,0.010407411,955.8884888
39,0,119.7607346,0.011109482,920.4577026
39,0,86.59947205,0.031540804,627.670166
39,0,96.48334503,0.031382862,641.0393066
40,0,104.486557,0.011304816,1234.637817
40,0,95.81069183,0.008041943,1163.040649
40,0,104.8781509,0.009868269,748.263916
40,0,107.9415894,0.006970723,697.6953125
40,0,117.8540802,0.006187913,832.6247559
40,0,122.0482864,0.003936803,866.3498535
40,0,112.2946701,0.005957865,717.1636353
40,0,114.9915848,0.011647584,692.647583
40,0,114.021759,0.013554819,785.4889526
40,0,116.588501,0.021801962,764.755127
40,0,135.0849762,0.020342786,1078.164185
40,0,132.4466095,0.019894214,1032.392944
40,0,128.8295593,0.016682614,799.0171509
40,0,123.5285339,0.01167842,802.421936
40,0,108.883316,0.009842859,719.2858276
40,0,103.462532,0.012146784,676.9661255
40,0,121.7653809,0.010769283,865.5214233
40,0,114.858017,0.011635486,927.9838257
40,0,125.629509,0.010788214,823.0301514
40,0,127.6514511,0.01451295,842.8326416
40,0,122.6075134,0.012601764,932.7537842
40,0,117.1305466,0.019121764,919.8337402
40,0,122.4524918,0.02053727,878.5145264
40,0,117.5829468,0.015945515,928.7925415
40,0,115.823616,0.012345713,1138.460327
40,0,117.1545792,0.008785964,1099.997681
40,0,114.5937729,0.013056083,946.3309326
40,0,107.2814865,0.01594013,980.8448486
40,0,106.4047699,0.023486717,1229.044434
40,0,110.033844,0.02554385,1180.466309
40,0,121.9120865,0.030565841,758.6196899
40,0,124.6403122,0.012987413,776.6101074
40,0,128.4215088,0.010836348,794.5828857
40,0,127.5382004,0.006144984,760.875
40,0,101.0916901,0.005921011,1073.091187
40,0,107.1369324,0.010326082,1128.034912
40,0,105.9935684,0.012279484,987.4430542
40,0,104.4687119,0.02273714,1033.724243
40,0,101.9806976,0.014812271,937.6495361
40,0,103.050827,0.016652688,933.6784668
40,0,118.9996643,0.011880373,1016.219971
40,0,118.7420273,0.020168293,956.3717651
40,0,115.0651779,0.028361723,946.7243042
40,0,112.651474,0.02239624,913.1506958
40,0,99.80954742,0.015397991,836.0444336
40,0,97.9318161,0.009303199,873.8748169
40,0,111.1614532,0.009648721,961.1499023
40,0,113.9178009,0.006159899,1078.161743
40,0,111.4683304,0.002950437,1157.305664
40,0,112.6273041,0.007620051,1197.742676
40,0,101.9927292,0.011682237,666.7789307
40,0,105.9246597,0.01865861,671.3822021
40,0,104.9254379,0.015615821,1023.46936
40,0,102.104866,0.027023403,984.486084
40,0,121.3658371,0.025360769,792.7926636
40,0,121.4649887,0.020424534,797.2108154
40,0,141.3517761,0.014876127,856.3128052
40,0,138.7610168,0.010212638,752.2804565
40,0,122.5284958,0.012050235,935.8917847
40,0,119.815361,0.009521897,998.8222656
40,0,119.1071625,0.012037593,902.9122925
40,0,111.8033676,0.016875288,883.5560913
40,0,110.9947968,0.021282634,1032.77478
40,0,106.9337769,0.028573202,922.2112427
40,0,112.2498856,0.026703538,721.1262817
40,0,103.718071,0.023318082,670.7843628
40,0,118.3955841,0.022214876,825.8031616
40,0,113.0194092,0.016193392,783.9733276
40,0,123.6994476,0.006705643,730.4655762
40,0,125.4638062,0.009830222,748.1263428
40,0,112.0984344,0.011015958,703.3936768
40,0,110.1217346,0.008688309,702.7522583
40,0,118.3257828,0.006676007,950.7606201
40,0,116.4726028,0.008065787,1000.103943
40,0,117.9109879,0.011725973,675.871521
40,0,117.5459213,0.01458558,710.3179932
40,0,111.2829132,0.009183474,919.8944702
40,0,120.0452499,0.009354182,883.2800293
40,0,86.66950226,0.031019136,618.3618164
40,0,96.82667542,0.029579857,637.7150879
40,0,101.6812592,0.013803878,982.6126709
40,0,118.1849442,0.014259219,670.8311157
40,0,107.6979599,0.00995971,749.6124268
40,0,90.46437073,0.016319726,1037.153564
40,0,108.7586594,0.016477466,1328.908447
40,0,116.8035889,0.015981628,1065.397827
40,0,106.0510559,0.021202685,925.4347534
40,0,104.1491547,0.013528036,732.6444702
40,0,110.1588364,0.014899065,787.1589355
40,0,118.5028839,0.018373096,1076.405273
41,0,104.7907181,0.010046605,1182.931396
41,0,95.77380371,0.006892913,1116.391235
41,0,104.6234131,0.00785622,717.6357422
41,0,106.0303192,0.005603151,670.2744751
41,0,115.7886581,0.006023009,799.4569702
41,0,120.1683731,0.003489334,835.2020264
41,0,111.1501923,0.005564942,697.5571899
41,0,114.1177139,0.009671688,678.9237061
41,0,114.1296234,0.010223201,751.3338623
41,0,116.9354248,0.022287771,733.3582764
41,0,134.6457062,0.018607909,1028.769287
41,0,132.3703461,0.018866813,986.2026978
41,0,127.3866882,0.015007286,761.9693604
41,0,122.1367874,0.010683727,767.9293823
41,0,108.411644,0.010210196,692.458374
41,0,102.9635773,0.012745624,674.5261841
41,0,121.0660782,0.01050731,814.6552124
41,0,114.0021667,0.011287171,877.0582886
41,0,122.3541641,0.010895822,791.906189
41,0,125.6487045,0.013697939,813.2722778
41,0,117.6613083,0.012866444,894.1695557
41,0,112.7376099,0.01889685,885.0494995
41,0,121.4462738,0.019452835,833.8864746
41,0,117.0748825,0.017078657,881.8713379
41,0,114.234436,0.011051871,1084.998291
41,0,115.2537842,0.00791016,1052.635376
41,0,112.7362213,0.012817236,910.0561523
41,0,105.2584686,0.01343279,945.6872559
41,0,104.7929001,0.022935349,1173.369507
41,0,108.2024384,0.02269247,1137.318359
41,0,119.2674484,0.029224476,725.7333374
41,0,121.4961929,0.013423015,742.1043091
41,0,123.9826813,0.01224744,761.4568481
41,0,123.4610367,0.007068708,724.8820801
41,0,97.90398407,0.006764728,1038.207153
41,0,106.2752075,0.0093961,1090.394043
41,0,104.2255249,0.01088284,949.2085571
41,0,102.7773132,0.023117919,994.4445801
41,0,101.9943085,0.015104926,891.0053711
41,0,102.8752213,0.016773481,887.2659912
41,0,119.4725266,0.011515066,971.5710449
41,0,119.4333038,0.019220406,903.9003296
41,0,113.2561569,0.026369149,906.5090942
41,0,109.894722,0.023583591,870.8534546
41,0,99.7640152,0.015593798,799.3286133
41,0,95.78276062,0.009956899,833.5748291
41,0,109.2767868,0.010389685,921.5636597
41,0,111.7902603,0.005759415,1032.69458
41,0,110.136116,0.003139851,1110.536987
41,0,112.1447754,0.006957866,1149.257813
41,0,100.3632889,0.010633955,664.6699829
41,0,104.328949,0.016841147,669.1693115
41,0,105.3385925,0.012169559,989.8046875
41,0,100.9916916,0.022462834,950.5269775
41,0,120.423317,0.023757121,754.3296509
41,0,120.7107849,0.019411687,757.9240112
41,0,141.7647705,0.014611845,816.3588867
41,0,138.7601624,0.010515285,715.4840698
41,0,122.4380722,0.011620236,891.3616943
41,0,120.1501465,0.008958524,947.2633667
41,0,119.2159348,0.01142627,865.7424927
41,0,112.1407471,0.015330481,846.3736572
41,0,110.0074387,0.018482964,987.5678711
41,0,107.2502594,0.022824427,877.5185547
41,0,110.8136978,0.024565922,684.414856
41,0,103.3516159,0.020468878,655.4906006
41,0,116.3042679,0.019837696,786.9573364
41,0,110.2993546,0.014619991,746.1118164
41,0,123.6503525,0.006699302,695.0388794
41,0,125.2587051,0.008224339,722.5706177
41,0,110.9775391,0.011509438,673.876709
41,0,108.8549423,0.009797056,675.9631958
41,0,117.9370346,0.007097452,909.7556152
41,0,115.821579,0.008248851,958.3043213
41,0,117.439621,0.012140315,673.7559204
41,0,116.7581711,0.014232513,686.7792969
41,0,111.9909668,0.008956473,875.9610596
41,0,120.6700668,0.008516889,840.2431641
41,0,86.47941589,0.030507546,616.1675415
41,0,95.69759369,0.029069377,635.6174316
42,0,104.5318375,0.008867816,1127.202759
42,0,95.13136292,0.007004499,1060.512817
42,0,105.2424164,0.006569746,682.0564575
42,0,105.1137695,0.004438677,664.7399292
42,0,114.0135117,0.004762162,759.8526611
42,0,118.8304138,0.002755539,800.1549683
42,0,110.3759842,0.004273479,676.9169312
42,0,113.470932,0.007971901,676.2440186
42,0,114.4405518,0.008139824,715.4352417
42,0,117.8816528,0.022022465,700.7658081
42,0,137.2982788,0.017716268,986.1246338
42,0,135.1455688,0.017474659,944.8078613
42,0,128.6996155,0.013793095,720.7931519
42,0,123.1731033,0.010327068,725.6333008
42,0,110.4442978,0.008718355,671.6168823
42,0,104.335144,0.013178034,672.7403564
42,0,123.9893112,0.010487936,765.9032593
42,0,116.1400757,0.011604642,821.7106934
42,0,121.9649887,0.011173061,751.4887695
42,0,127.8051529,0.013782714,775.8242188
42,0,117.1049805,0.013630894,854.1993408
42,0,111.8696899,0.019368788,832.5122681
42,0,122.6132431,0.019255692,797.0084839
42,0,118.9491806,0.017690873,842.7030029
42,0,115.8305817,0.011080124,1032.076904
42,0,116.1710434,0.007304669,1003.992493
42,0,113.0641861,0.0129374,865.8106689
42,0,106.2541809,0.012242798,902.8833618
42,0,105.9743118,0.022061026,1116.546021
42,0,108.8536224,0.020248191,1084.693604
42,0,118.604805,0.027872451,687.2241821
42,0,120.1136169,0.012427158,700.1270752
42,0,122.5035324,0.012266982,733.4096069
42,0,122.0299911,0.007483431,693.1929932
42,0,96.19631195,0.006663118,995.5307617
42,0,107.0669785,0.009016097,1043.730225
42,0,103.8144073,0.010668037,903.9707031
42,0,101.8500443,0.022395561,947.3930664
42,0,103.8070755,0.016758624,840.9422607
42,0,104.7458725,0.016195031,836.8517456
42,0,121.2251968,0.009572705,924.3803711
42,0,121.5240784,0.018705163,856.3988037
42,0,112.397377,0.024515955,859.0509644
42,0,108.5506668,0.024016671,826.3074341
42,0,101.1208344,0.01589236,767.3303223
42,0,95.31404114,0.010640515,798.7005615
42,0,109.7405319,0.010939287,878.8917236
42,0,112.7502136,0.005975652,986.0960693
42,0,108.0975113,0.003696311,1066.881714
42,0,111.6989975,0.006651036,1102.71582
42,0,99.43991089,0.009858059,663.244751
42,0,104.1079788,0.015350955,667.3764038
42,0,105.9573975,0.010572116,957.4169922
42,0,101.0570374,0.01976745,917.9595337
42,0,121.0358963,0.02264687,719.8660278
42,0,121.9892426,0.01927462,721.2360229
42,0,143.6070251,0.014411043,775.1661987
42,0,141.7512207,0.011079866,673.7613525
42,0,122.5769348,0.011304138,837.604248
42,0,121.3082047,0.00847102,891.1582642
42,0,119.0597,0.011220253,829.132019
42,0,112.9173279,0.014587721,810.0494385
42,0,109.5419235,0.017920636,946.0045166
42,0,105.6158295,0.0211519,837.3861694
42,0,112.5928268,0.022818703,653.8058472
42,0,101.6438141,0.018726634,653.0192261
42,0,118.2664795,0.018362213,752.4041138
42,0,112.8343124,0.013437812,711.0202637
42,0,123.0584183,0.006886639,662.0595703
42,0,124.7932663,0.006512943,693.0496216
42,0,109.9003448,0.011988105,656.0725098
42,0,107.4726028,0.011133624,657.0463257
42,0,118.0175629,0.007807585,868.8276978
42,0,115.7121887,0.009136117,916.9869385
42,0,118.012619,0.013209542,672.041626
42,0,117.1652985,0.015126556,670.5352783
42,0,113.3668671,0.009640007,833.2891235
42,0,121.674408,0.008759825,797.6062012
42,0,86.02301788,0.030227462,614.8864136
42,0,95.61038971,0.03124298,633.8257446
43,0,104.7284851,0.009955054,1079.142822
43,0,94.82236481,0.008078963,1010.951111
43,0,105.6691742,0.006596536,663.5800781
43,0,104.4923553,0.004298848,660.1827393
43,0,112.9895096,0.004994767,725.0111084
43,0,117.4325867,0.003071204,764.7992554
43,0,108.6419144,0.004195688,672.4642334
43,0,111.3519821,0.007380806,673.6079102
43,0,115.4361801,0.007196199,677.1120605
43,0,118.163353,0.020955956,663.9428101
43,0,137.957428,0.016997084,943.9685669
43,0,136.077713,0.016394615,902.0734253
43,0,128.4201355,0.014018789,683.9447632
43,0,121.8721542,0.010957378,687.3425293
43,0,110.6248016,0.008310053,669.7143555
43,0,104.3031921,0.013003989,670.5521851
43,0,126.8881912,0.011282441,724.4941406
